Area,Element Code,Element,Item Code,Item,Year,Unit,Value,Flag Description
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1977,m3,497100,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1978,m3,574900,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1979,m3,437700,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1980,m3,503000,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1981,m3,357500,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1982,m3,346400,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1983,m3,329500,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1984,m3,441200,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1985,m3,67400,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1986,m3,125000,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1987,m3,32700,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1988,m3,83900,Official figure
United States of America,5616,Import Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1989,m3,200000,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1961,m3,398500,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1962,m3,243300,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1963,m3,196400,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1964,m3,162800,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1965,m3,156100,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1966,m3,194600,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1967,m3,279800,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1968,m3,206700,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1969,m3,163800,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1970,m3,201000,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1971,m3,244100,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1972,m3,301200,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1973,m3,187600,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1974,m3,469000,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1975,m3,433000,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1976,m3,372000,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1977,m3,429000,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1978,m3,463600,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1979,m3,560100,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1980,m3,394100,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1981,m3,374200,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1982,m3,238000,Official figure
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1983,m3,442000,Figure from international organizations
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1984,m3,459000,Figure from international organizations
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1985,m3,573000,Figure from international organizations
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1986,m3,771000,Figure from international organizations
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1987,m3,746000,Figure from international organizations
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1988,m3,790000,Figure from international organizations
United States of America,5916,Export Quantity,1614,"Pulpwood, round and split, all species (export/import, 1961-1989)",1989,m3,700000,Figure from international organizations
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1961,m3,49985008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1962,m3,54969008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1963,m3,53950000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1964,m3,58623008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1965,m3,64003008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1966,m3,64003008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1967,m3,63720000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1968,m3,63720000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1969,m3,71933008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1970,m3,80004000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1971,m3,71649008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1972,m3,73349008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1973,m3,74908000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1974,m3,79862000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1975,m3,68110000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1976,m3,70658000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1977,m3,65986000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1978,m3,69384000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1979,m3,78446000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1980,m3,85526000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1981,m3,84235008,Imputed value
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1982,m3,82865008,Imputed value
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1983,m3,79500000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1984,m3,78211008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1985,m3,74360000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1986,m3,79401008,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1987,m3,83930000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1988,m3,82730000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1989,m3,85600000,Official figure
United States of America,5516,Production,1608,"Pulpwood and particles, coniferous (production, 1961-1997)",1990,m3,85800000,Official figure
